"","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","status"
"TBKBP1","TBKBP1",-0.0514041582568163,5.78236236728542,-0.393251825405153,0.699551236140951,0.82323145567048,-6.50397542697241,"NS"
"XM_005257859","XM_005257859",-0.0514041582568163,5.78236236728542,-0.393251825405153,0.699551236140951,0.82323145567048,-6.50397542697241,"NS"
"FRAT2","FRAT2",-0.0757343494762139,8.36584599038948,-0.39313822445979,0.699633395585277,0.823250108625106,-6.50402164400028,"NS"
"MED16","MED16",0.0612006114540637,8.64693520817996,0.393135058736831,0.699635685181856,0.823250108625106,-6.50402293174505,"NS"
"SNRPA","SNRPA",-0.0672881622736643,8.56709485539812,-0.393001109270858,0.699732566355529,0.823323744186745,-6.50407741006121,"NS"
"REG1CP","REG1CP",0.0534528908180416,3.96534071973065,0.392923113198379,0.699788980786951,0.823330693691643,-6.50410912330761,"NS"
"ATG12","ATG12",-0.0649394585442176,7.21509769760304,-0.392898093573405,0.699807077826981,0.823330693691643,-6.5041192949947,"NS"
"LINC03043","LINC03043",0.0370273341418947,2.96479907681452,0.392710541295938,0.699942742951581,0.823424783353411,-6.5041955238554,"NS"
"ZNF729","ZNF729",0.0917494614799139,7.57989608444971,0.392692678731513,0.699955664309626,0.823424783353411,-6.5042027820671,"NS"
"GBP1P1","GBP1P1",-0.10259093767138,4.39508157234893,-0.392272945255502,0.700259317117904,0.823741625635362,-6.50437324199579,"NS"
"FIBP","FIBP",-0.078880159478155,9.21386530482884,-0.392014492384588,0.700446319005198,0.82392122267889,-6.50447811465591,"NS"
"CPB1","CPB1",0.060455840806318,3.71322993214255,0.391888488923728,0.700537495233538,0.823984291517067,-6.50452921864065,"NS"
"BMS1P1","BMS1P1",0.0813607422695553,6.27569676759728,0.391845510119312,0.700568595824881,0.823984291517067,-6.50454664613241,"NS"
"H2BC8","H2BC8",0.253937579845335,6.02274533394024,0.391789295063293,0.700609275349224,0.823991759453748,-6.50456943797016,"NS"
"SLC22A23","SLC22A23",-0.0728193522112273,6.30541829395162,-0.391529122454722,0.700797559244458,0.824172816746802,-6.50467488064944,"NS"
"PASD1","PASD1",-0.0398902040400038,3.59959601928148,-0.390828778414905,0.701304490583323,0.824728583193577,-6.50495837485118,"NS"
"KCNQ1","KCNQ1",-0.0828106642102258,7.80524683481027,-0.390676261534857,0.701414906578866,0.824818019092937,-6.50502004663421,"NS"
"GCFC2","GCFC2",-0.0664746397018501,7.43844173584527,-0.390604653866399,0.701466750001961,0.824838572092253,-6.50504899380092,"NS"
"NDUFA3","NDUFA3",-0.0622389853522733,10.0837655031652,-0.390515694220331,0.701531158259024,0.824873897052521,-6.50508494820576,"NS"
"SMPD4","SMPD4",-0.0710828833472181,7.49655969034602,-0.390386595431921,0.701624632117545,0.824902984084512,-6.50513711118697,"NS"
"NR_033230","NR_033230",-0.0710828833472181,7.49655969034602,-0.390386595431921,0.701624632117545,0.824902984084512,-6.50513711118697,"NS"
"RIMKLA","RIMKLA",-0.0532169072192596,4.96436329927151,-0.390331550092525,0.70166448915584,0.824909437143342,-6.50515934737944,"NS"
"DND1","DND1",-0.0625965832944733,7.25830202876546,-0.390165868773526,0.701784460560897,0.824946301806033,-6.50522625769457,"NS"
"ZBTB32","ZBTB32",0.0559686242493997,5.31269539522865,0.390145851546353,0.701798955777743,0.824946301806033,-6.50523433975664,"NS"
"XM_006723139","XM_006723139",0.0559686242493997,5.31269539522865,0.390145851546353,0.701798955777743,0.824946301806033,-6.50523433975664,"NS"
"IDH3G","IDH3G",0.0592358272120155,9.04513864067542,0.390074203916695,0.701850839463071,0.824966887795918,-6.50526326453849,"NS"
"WIPI1","WIPI1",0.0860591143026159,7.99600974143562,0.389977115355788,0.701921148658598,0.825009128353346,-6.50530245174245,"NS"
"CYB5B","CYB5B",0.0845082901215521,6.06199276669624,0.389707460907523,0.702116440638243,0.825198257183386,-6.50541124041031,"NS"
"MGAT4EP","MGAT4EP",0.0376949091595118,2.73103872563994,0.389452037287513,0.702301446183017,0.825375278425538,-6.50551421982131,"NS"
"TNS4","TNS4",0.165009170680467,9.7130667735082,0.389259806016859,0.702440693764463,0.825470362909463,-6.50559167826756,"NS"
"DDX53","DDX53",-0.0310596154829303,2.61250593083493,-0.389245391344726,0.702451135839754,0.825470362909463,-6.50559748506331,"NS"
"ARR3","ARR3",0.0481891073515648,5.56316218814865,0.38911274049464,0.702547231815305,0.825502455477111,-6.50565091213936,"NS"
"XM_006724651","XM_006724651",0.0481891073515648,5.56316218814865,0.38911274049464,0.702547231815305,0.825502455477111,-6.50565091213936,"NS"
"UBE2Q2","UBE2Q2",-0.0631160685634438,10.9066925436733,-0.389044741368389,0.702596494307542,0.825519926393657,-6.50567829286573,"NS"
"UBR5","UBR5",0.0629213495647525,7.66391753114771,0.388786657405554,0.702783477736467,0.825642823463003,-6.50578217102645,"NS"
"CLDN3","CLDN3",-0.167138965377863,5.02426859059206,-0.388786168368892,0.702783832065348,0.825642823463003,-6.50578236779837,"NS"
"GRPEL1","GRPEL1",-0.0597147799773357,8.85772795306855,-0.388757935397563,0.702804288233173,0.825642823463003,-6.50579372738629,"NS"
"YME1L1","YME1L1",-0.104763422423086,4.90229950194293,-0.388530015936039,0.702969435696604,0.825796417168652,-6.50588540159092,"NS"
"SPRR2B","SPRR2B",-0.259396814374751,7.08681224418041,-0.388112731468185,0.703271834542989,0.82611122070674,-6.50605310600082,"NS"
"CCDC87","CCDC87",0.0479985519095592,4.08809231627801,0.387947957632776,0.703391257527107,0.826205711053524,-6.50611927908411,"NS"
"DSTYK","DSTYK",0.0794535913329195,7.75510570311002,0.387906757598475,0.703421119297507,0.826205711053524,-6.50613582069124,"NS"
"TEX14","TEX14",0.0569759386917474,3.6589425402994,0.387834491528827,0.703473498935395,0.826226801793274,-6.50616483099657,"NS"
"DENND6A","DENND6A",-0.0523552647215073,10.5344298115226,-0.387488318417824,0.703724432383323,0.826481079711529,-6.50630372436515,"NS"
"H2BC11","H2BC11",0.250687290244479,6.19473275878354,0.3872125256856,0.70392437402401,0.826675448934548,-6.50641429234091,"NS"
"STARD7","STARD7",0.047913297542415,10.115454096021,0.386875257468546,0.704168914204213,0.826922172255468,-6.50654940154361,"NS"
"DEFB118","DEFB118",0.0485147679763207,4.88599668106654,0.386812860601185,0.704214159457755,0.826934846149953,-6.50657438499522,"NS"
"DCDC2","DCDC2",-0.0355941349224107,2.70544950973102,-0.386699366274898,0.704296459484513,0.826991028841411,-6.50661981753388,"NS"
"BOD1L1","BOD1L1",0.112322823762313,4.97590581081828,0.386474442583109,0.704459573397028,0.827142093761641,-6.50670981737653,"NS"
"NOLC1","NOLC1",-0.070718039713717,6.93187000373852,-0.386271714674858,0.704606603819261,0.827274260376163,-6.50679089192408,"NS"
"GADD45G","GADD45G",0.0564652680069022,6.23746823951189,0.385970357123639,0.704825188814485,0.827466385003532,-6.50691133317161,"NS"
"PCDHB18P","PCDHB18P",0.0450024738404746,3.19940555941731,0.38595105513388,0.704839190125707,0.827466385003532,-6.50691904430861,"NS"
"DERL2","DERL2",-0.0586005556015561,8.2292833849355,-0.385609611162413,0.705086885539711,0.827676208085497,-6.50705538853726,"NS"
"XM_006721539","XM_006721539",-0.0586005556015561,8.2292833849355,-0.385609611162413,0.705086885539711,0.827676208085497,-6.50705538853726,"NS"
"HMX2","HMX2",0.0301607452607344,3.45740248969178,0.385460803743305,0.705194846420113,0.827721976809407,-6.50711477278558,"NS"
"XM_005269743","XM_005269743",0.0301607452607344,3.45740248969178,0.385460803743305,0.705194846420113,0.827721976809407,-6.50711477278558,"NS"
"MAS1L","MAS1L",-0.0481962510211411,3.82244354945124,-0.385168144527603,0.70540719189868,0.82793072958201,-6.50723149809369,"NS"
"PSME4","PSME4",-0.0887151086212583,9.12531189406151,-0.384998701417028,0.705530146705077,0.828034549959183,-6.50729903969176,"NS"
"NECAB2","NECAB2",0.045089774327951,5.55125466147978,0.384769567000809,0.705696429407873,0.828165280006331,-6.50739032845353,"NS"
"TFCP2","TFCP2",0.0744149722346368,8.13077618303588,0.38467644552498,0.705764012025765,0.828165280006331,-6.50742741347521,"NS"
"ACOT12","ACOT12",0.0288080861919457,2.68131969100881,0.38465503389582,0.705779551809412,0.828165280006331,-6.50743593927265,"NS"
"XM_006714531","XM_006714531",0.0288080861919457,2.68131969100881,0.38465503389582,0.705779551809412,0.828165280006331,-6.50743593927265,"NS"
"OR6A2","OR6A2",-0.0651415716774633,3.66285223717304,-0.383908520521934,0.706321428516107,0.828708417811485,-6.50773289903989,"NS"
"MEIOC","MEIOC",0.0528349526100591,6.1082809531919,0.383904589530955,0.706324282365078,0.828708417811485,-6.50773446127377,"NS"
"DAZ4","DAZ4",0.0997553191026186,3.48731356754865,0.383697416823299,0.70647469352011,0.828708417811485,-6.50781677257084,"NS"
"DAZ2","DAZ2",0.0997553191026186,3.48731356754865,0.383697416823299,0.70647469352011,0.828708417811485,-6.50781677257084,"NS"
"DAZ1","DAZ1",0.0997553191026186,3.48731356754865,0.383697416823299,0.70647469352011,0.828708417811485,-6.50781677257084,"NS"
"DAZ3","DAZ3",0.0997553191026186,3.48731356754865,0.383697416823299,0.70647469352011,0.828708417811485,-6.50781677257084,"NS"
"C5orf34","C5orf34",-0.0846124403231414,5.07497909918556,-0.383636891781267,0.706518638183335,0.828708417811485,-6.50784081140808,"NS"
"XM_006714473","XM_006714473",-0.0846124403231414,5.07497909918556,-0.383636891781267,0.706518638183335,0.828708417811485,-6.50784081140808,"NS"
"CECR2","CECR2",-0.106054278062709,3.64380731859108,-0.383426475538292,0.706671420860281,0.828847119013315,-6.50792435386013,"NS"
"DYDC2","DYDC2",0.0428476089803858,3.4499067555933,0.383240037775975,0.706806803693876,0.82896539957295,-6.50799833847929,"NS"
"BRICD5","BRICD5",-0.0472562147636886,5.63905444721536,-0.383160309326917,0.706864702073275,0.828992796792864,-6.50802996657129,"NS"
"CTSE","CTSE",-0.0549044997667449,5.54782107636623,-0.382972425028374,0.707001150040986,0.82911230777758,-6.50810447431706,"NS"
"NGDN","NGDN",0.0971975959860396,4.34061477066774,0.382905746618662,0.707049576660883,0.82912858799172,-6.5081309078147,"NS"
"C4BPA","C4BPA",0.0444032402712811,5.15150085023482,0.382681680762382,0.707212318834153,0.829278913315615,-6.50821970176273,"NS"
"R3HDML","R3HDML",0.0493655783202769,5.08528811096296,0.382503658591335,0.707341629330771,0.829383236487219,-6.50829021294986,"NS"
"MUCL3","MUCL3",-0.0487154680131408,3.22768112412256,-0.382445154632704,0.707384127054791,0.829383236487219,-6.50831337822752,"NS"
"AQR","AQR",0.0650754876837079,5.67194857567551,0.382389228059797,0.707424753484096,0.829383236487219,-6.50833551971246,"NS"
"ZNF652","ZNF652",0.16226989882089,6.27865370854806,0.382342552526326,0.707458660434138,0.829383236487219,-6.5083539962541,"NS"
"NOCT","NOCT",0.0515131969505735,3.28562735016104,0.382184175844764,0.70757371626621,0.829383236487219,-6.50841667328434,"NS"
"BRWD1","BRWD1",0.0585554809314015,7.92706407203648,0.382089529774652,0.707642477259751,0.829383236487219,-6.50845411698537,"NS"
"XM_005260994","XM_005260994",0.0585554809314015,7.92706407203648,0.382089529774652,0.707642477259751,0.829383236487219,-6.50845411698537,"NS"
"DLL1","DLL1",0.162771180415424,8.72301039142343,0.382041358510135,0.707677475008457,0.829383236487219,-6.50847317091814,"NS"
"XM_006725014","XM_006725014",0.162771180415424,8.72301039142343,0.382041358510135,0.707677475008457,0.829383236487219,-6.50847317091814,"NS"
"STRIP2","STRIP2",-0.193740269272365,5.77992462468888,-0.382035972199697,0.707681388353397,0.829383236487219,-6.50847530130319,"NS"
"XM_006716070","XM_006716070",-0.193740269272365,5.77992462468888,-0.382035972199697,0.707681388353397,0.829383236487219,-6.50847530130319,"NS"
"ANK1","ANK1",0.0791622452894902,4.32374095433889,0.38175796941694,0.707883378737576,0.829579456884883,-6.50858521652989,"NS"
"CTBP2","CTBP2",-0.0863823919085558,10.9904416902909,-0.381541288207155,0.708040829975286,0.829682956650237,-6.50867083234628,"NS"
"XM_006717642","XM_006717642",-0.0863823919085558,10.9904416902909,-0.381541288207155,0.708040829975286,0.829682956650237,-6.50867083234628,"NS"
"TBP","TBP",-0.04742403204955,7.9707772128149,-0.381448460734899,0.708108287191351,0.82972149527274,-6.5087074960654,"NS"
"DTD2","DTD2",-0.0902416768068539,5.80374224661529,-0.381389195210311,0.708151356442105,0.829728577102778,-6.50873089937109,"NS"
"PTH","PTH",-0.0384379986346346,2.65539436232515,-0.38134500714863,0.708183469316203,0.829728577102778,-6.50874834643094,"NS"
"DUSP8","DUSP8",-0.0661473034180595,5.39365851691366,-0.380978022623517,0.708450190737356,0.830000560261532,-6.50889316870194,"NS"
"GTF3C6","GTF3C6",-0.054889571242434,10.4479207888567,-0.38054350567754,0.708766045064636,0.830313606657713,-6.50906446429935,"NS"
"PYROXD2","PYROXD2",0.134522993443934,7.21293029061411,0.380288961776753,0.708951100951501,0.830313606657713,-6.50916472172142,"NS"
"ZNF665","ZNF665",-0.0971413147226761,8.02164246231142,-0.380198082245298,0.709017175833382,0.830313606657713,-6.50920050057813,"NS"
"XM_006723387","XM_006723387",-0.0971413147226761,8.02164246231142,-0.380198082245298,0.709017175833382,0.830313606657713,-6.50920050057813,"NS"
"XM_006723390","XM_006723390",-0.0971413147226761,8.02164246231142,-0.380198082245298,0.709017175833382,0.830313606657713,-6.50920050057813,"NS"
"PDZD7","PDZD7",0.0368394394654308,3.74708143407377,0.380192066570727,0.709021549675407,0.830313606657713,-6.50920286862574,"NS"
"XM_006717975","XM_006717975",0.0368394394654308,3.74708143407377,0.380192066570727,0.709021549675407,0.830313606657713,-6.50920286862574,"NS"
"USP10","USP10",0.0913171025980244,7.00102087963434,0.380112825067848,0.709079165116346,0.830313606657713,-6.50923405831368,"NS"
"HEATR4","HEATR4",-0.04082101409257,3.38456637230697,-0.38008702913195,0.709097921392792,0.830313606657713,-6.50924421029371,"NS"
"XM_006720143","XM_006720143",-0.04082101409257,3.38456637230697,-0.38008702913195,0.709097921392792,0.830313606657713,-6.50924421029371,"NS"
"XM_006720144","XM_006720144",-0.04082101409257,3.38456637230697,-0.38008702913195,0.709097921392792,0.830313606657713,-6.50924421029371,"NS"
"LRP2BP","LRP2BP",0.0756186667309287,4.23487325598574,0.379734098105861,0.709354557732893,0.830492565957997,-6.50938303827364,"NS"
"XM_005263124","XM_005263124",0.0756186667309287,4.23487325598574,0.379734098105861,0.709354557732893,0.830492565957997,-6.50938303827364,"NS"
"XM_006714263","XM_006714263",0.0756186667309287,4.23487325598574,0.379734098105861,0.709354557732893,0.830492565957997,-6.50938303827364,"NS"
"SEC14L5","SEC14L5",0.0512984547926933,4.04648680346514,0.379587354991306,0.70946127373243,0.830576992104467,-6.50944072350426,"NS"
"FRS2","FRS2",-0.0512512822058167,4.51145151885199,-0.379515597691963,0.709513460079381,0.830597574443999,-6.50946892358616,"NS"
"HNF1A","HNF1A",0.0549648339432496,6.42259347424516,0.37926074944543,0.709698813610045,0.83077404039545,-6.50956903476689,"NS"
"DXO","DXO",0.0488000739188621,6.21390183451099,0.37915812614616,0.70977345784297,0.830780383065784,-6.50960932930066,"NS"
"XM_006725986","XM_006725986",0.0488000739188621,6.21390183451099,0.37915812614616,0.70977345784297,0.830780383065784,-6.50960932930066,"NS"
"CDK5RAP1","CDK5RAP1",-0.0428373813969571,7.94127136716672,-0.37873284804953,0.710082821405273,0.831101959300208,-6.50977619862371,"NS"
"SARS2","SARS2",0.0497633077350912,6.86652412673425,0.378520024484012,0.710237657159355,0.83124264907055,-6.5098596367061,"NS"
"XM_005258321","XM_005258321",-0.0498594401899592,3.68334354289654,-0.377604799889662,0.710903661438552,0.831958771683053,-6.51021792865968,"NS"
"ANAPC5","ANAPC5",-0.0720891486975397,5.61913418463521,-0.377583921926179,0.710918857062721,0.831958771683053,-6.5102260920325,"NS"
"PCID2","PCID2",-0.0555588226108137,7.5680604593193,-0.377319828443943,0.711111083337086,0.832102584938413,-6.51032931547678,"NS"
"XM_006719976","XM_006719976",-0.0555588226108137,7.5680604593193,-0.377319828443943,0.711111083337086,0.832102584938413,-6.51032931547678,"NS"
"ACSL6","ACSL6",0.0617994191286986,5.30786046011203,0.377247494921066,0.711163736417111,0.832123628990567,-6.51035757535751,"NS"
"XM_005248329","XM_005248329",0.118721414568138,8.22730423580506,0.376996775983493,0.711346251697581,0.832296613690424,-6.51045548723055,"NS"
"CYP2D7","CYP2D7",-0.0550563865723399,5.55426438017007,-0.376933711657359,0.711392163354625,0.83230975894895,-6.51048010533732,"NS"
"PHACTR3","PHACTR3",0.174606707963779,4.97444817691328,0.376803854915649,0.711486704394624,0.832379795227128,-6.51053078413804,"NS"
"ZKSCAN7","ZKSCAN7",-0.104949713988043,5.34021855702503,-0.376548700478145,0.711672481523355,0.832556558050571,-6.51063031258062,"NS"
"HSPA2","HSPA2",-0.198491602588376,9.45688545470836,-0.376389728671858,0.711788237913077,0.832651393234705,-6.51069228948096,"NS"
"CYB561D2","CYB561D2",0.0506739438807315,7.60148518714162,0.376174775778196,0.711944768933647,0.832664881046601,-6.51077605038055,"NS"
"EPB41L3","EPB41L3",0.191355615364522,5.96567551225905,0.376087021149572,0.712008676643659,0.832664881046601,-6.51081023231252,"NS"
"XM_006722301","XM_006722301",0.191355615364522,5.96567551225905,0.376087021149572,0.712008676643659,0.832664881046601,-6.51081023231252,"NS"
"XM_006722302","XM_006722302",0.191355615364522,5.96567551225905,0.376087021149572,0.712008676643659,0.832664881046601,-6.51081023231252,"NS"
"XM_006722304","XM_006722304",0.191355615364522,5.96567551225905,0.376087021149572,0.712008676643659,0.832664881046601,-6.51081023231252,"NS"
"CD164","CD164",0.0782642750317306,7.10573754972372,0.37602690365487,0.712052458769404,0.832664881046601,-6.51083364458987,"NS"
"THRAP3","THRAP3",-0.0513772444013663,2.66093031653045,-0.37594516159867,0.712111991219214,0.832664881046601,-6.51086547248724,"NS"
"XM_005271371","XM_005271371",-0.0513772444013663,2.66093031653045,-0.37594516159867,0.712111991219214,0.832664881046601,-6.51086547248724,"NS"
"XR_246308","XR_246308",-0.0513772444013663,2.66093031653045,-0.37594516159867,0.712111991219214,0.832664881046601,-6.51086547248724,"NS"
"CSHL1","CSHL1",-0.0559219964958126,4.3715813313096,-0.375857016246004,0.712176189331052,0.832678737012937,-6.51089978602609,"NS"
"ZNF84","ZNF84",-0.0597591182830346,8.05581369718048,-0.375720137545045,0.712275885413937,0.832678737012937,-6.51095305500552,"NS"
"CABS1","CABS1",0.027729633385146,2.62688490074816,0.375658222176187,0.712320983468265,0.832678737012937,-6.51097714430753,"NS"
"CLCN5","CLCN5",0.0680832294173177,6.03158142018448,0.375541238572609,0.712406195268273,0.832678737012937,-6.511022648274,"NS"
"ZZZ3","ZZZ3",-0.0596154350727662,8.79425349613943,-0.375514829613632,0.712425432313672,0.832678737012937,-6.51103291883519,"NS"
"ULBP1","ULBP1",-0.0630661605308216,3.90451307042024,-0.37539202341689,0.712514890525281,0.832678737012937,-6.51108066939703,"NS"
