contrast,direction,source,term_id,term,gene_ratio,bg_ratio,pvalue,padj,qvalue,count,genes
C3,Up,GO_BP,GO:0035265,organ growth,17/726,164/16355,0.0010089744130872857,0.012507023199694111,0.010186424084355739,17,COL14A1/DDR2/ZFPM2/MEF2C/NPR2/LEPR/AR/BCL2/HLX/FGFR1/PRKG1/FGF2/CITED2/TGFBR3/S1PR1/WNT2/SORBS2
C3,Up,GO_BP,GO:0048709,oligodendrocyte differentiation,13/726,109/16355,0.0010745493009403247,0.01328482267320433,0.010819907780936512,13,IL33/GPM6B/QKI/CLU/LPAR1/PLP1/TNFRSF1B/ID4/SOX10/PTN/DAAM2/NTRK2/WASF3
C3,Up,GO_BP,GO:0043536,positive regulation of blood vessel endothelial cell migration,9/726,59/16355,0.0010923031070858963,0.013433612557826024,0.010941090642758979,9,PRKD1/RHOJ/GATA2/ANGPT1/JCAD/FGFR1/FGF2/TGFBR3/FGF18
C3,Up,GO_BP,GO:0045428,regulation of nitric oxide biosynthetic process,9/726,59/16355,0.0010923031070858963,0.013433612557826024,0.010941090642758979,9,TLR4/PTGIS/CLU/PKD2/PTX3/KLF2/RGN/DDAH1/KLF4
C3,Up,GO_BP,GO:0002455,humoral immune response mediated by circulating immunoglobulin,8/726,48/16355,0.0011324311668299693,0.013890761414535758,0.011313418418103446,8,SERPING1/C1S/C1R/SVEP1/CLU/C7/C4A/C4B
C3,Up,GO_BP,GO:0032956,regulation of actin cytoskeleton organization,28/726,338/16355,0.0011711576531441698,0.014328381912685702,0.011669841198407502,28,CXCL12/FERMT2/EPS8/PRKD1/PDGFRA/PDGFRB/DLC1/KANK2/LIMCH1/GPM6B/SCIN/SYNPO2/LPAR1/PREX1/PIK3R1/LMOD1/EPHA3/CCN2/HCLS1/FAM107A/SYNPO/DAAM2/RGCC/S1PR1/LRP1/BST1/MYOC/WASF3
C3,Up,GO_BP,GO:0071230,cellular response to amino acid stimulus,11/726,84/16355,0.0011838016248341785,0.014445454632392132,0.011765191814824988,11,MMP2/COL3A1/COL4A1/PDGFRA/ZEB1/COL1A1/PDGFD/COL6A1/COL1A2/COL16A1/NTRK2
C3,Up,GO_BP,GO:0022612,gland morphogenesis,14/726,124/16355,0.001207272851966391,0.014655730900615258,0.0119364526503409,14,MMP2/PLXND1/BMP4/IGFBP5/CSF1/AR/BCL2/LIMS2/TBX3/ID4/PTN/FGFR1/BMP7/SULF1
C3,Up,GO_BP,GO:0042471,ear morphogenesis,14/726,124/16355,0.001207272851966391,0.014655730900615258,0.0119364526503409,14,ZEB1/PRRX1/OSR2/CTHRC1/TWIST1/GATA2/ITGA8/TBX3/FGFR1/MSX1/SOBP/FRZB/SPARC/MAFB
C3,Up,GO_BP,GO:0033688,regulation of osteoblast proliferation,6/726,28/16355,0.00122091865904655,0.014745182159898952,0.012009306793760546,6,CTHRC1/AXIN2/BCL2/TNN/CCN1/NPR3
C3,Up,GO_BP,GO:0060512,prostate gland morphogenesis,6/726,28/16355,0.00122091865904655,0.014745182159898952,0.012009306793760546,6,MMP2/BMP4/AR/ID4/BMP7/SULF1
C3,Up,GO_BP,GO:0055002,striated muscle cell development,17/726,167/16355,0.0012336816783078237,0.014844097898749404,0.01208986934237505,17,COL14A1/PRKD1/PDGFRA/PDGFRB/SLC8A1/BMP4/MYL9/COL6A1/SGCD/PGM5/BCL2/TBX3/LMOD1/PRKG1/MYH11/LDB3/SORBS2
C3,Up,GO_BP,GO:0001706,endoderm formation,9/726,60/16355,0.0012354283266094118,0.014844097898749404,0.01208986934237505,9,MMP2/COL4A2/COL6A1/ITGA7/ITGB2/COL5A1/SOX17/COL8A1/DUSP1
C3,Up,GO_BP,GO:0060043,regulation of cardiac muscle cell proliferation,7/726,38/16355,0.0012495623223926443,0.014899603529443256,0.012135076254066958,7,ZFPM2/MEF2C/FGFR1/FGF2/CITED2/TGFBR3/WNT2
C3,Up,GO_BP,GO:0060391,positive regulation of SMAD protein signal transduction,7/726,38/16355,0.0012495623223926443,0.014899603529443256,0.012135076254066958,7,DAB2/ENG/BMP4/ACVRL1/TGFBR3/BMP7/BMPER
C3,Up,GO_BP,GO:0071711,basement membrane organization,7/726,38/16355,0.0012495623223926443,0.014899603529443256,0.012135076254066958,7,NID1/COL3A1/COL4A1/LAMA2/HMCN1/COL6A1/NID2
C3,Up,GO_BP,GO:0030324,lung development,19/726,197/16355,0.0012547539495224734,0.014923630518624253,0.012154645187246346,19,COL3A1/PDGFRA/ZFPM2/WNT2B/FBN1/CCBE1/BMP4/IGFBP5/COL6A1/GPC3/ADAMTS2/CRISPLD2/CCN2/KLF2/FGFR1/FGF2/FGF18/WNT2/ERRFI1
C3,Up,GO_BP,GO:0002269,leukocyte activation involved in inflammatory response,8/726,49/16355,0.0013016659672573899,0.01540359373847662,0.012545554264829941,8,IL33/CLU/LRRK2/KCNJ8/ITGAM/ITGB2/CALHM2/NR1D1
C3,Up,GO_BP,GO:0048066,developmental pigmentation,8/726,49/16355,0.0013016659672573899,0.01540359373847662,0.012545554264829941,8,ZEB2/MEF2C/MITF/BCL2/TYR/SOX10/KIT/ENPP1
C3,Up,GO_BP,GO:0060419,heart growth,11/726,85/16355,0.0013064646485018868,0.01542153497151222,0.012560166615457176,11,COL14A1/ZFPM2/MEF2C/FGFR1/PRKG1/FGF2/CITED2/TGFBR3/S1PR1/WNT2/SORBS2
C3,Up,GO_BP,GO:0016049,cell growth,36/726,476/16355,0.0013212112062411783,0.01555651690957658,0.012670103507945346,36,POSTN/CXCL12/COL14A1/MAP1B/DAB2/SLIT3/IGFBP4/CHPT1/IGFBP5/NPR2/AGTR1/ACVRL1/BCL2/S100B/MEG3/RNF157/SEMA3G/PRKG1/FAM107A/SOX17/CCN3/MSX1/ENPP1/TNN/OLFM1/FRZB/GJA1/PRDM11/DCLK1/SGK1/RERG/JADE1/SPOCK1/TSPYL2/SORBS2/BCL6
C3,Up,GO_BP,GO:0034612,response to tumor necrosis factor,21/726,229/16355,0.001358105548756253,0.01595094967014219,0.012991351762444684,21,POSTN/CTSK/GBP2/COL1A1/VCAM1/TNFRSF19/TRAF5/TNFRSF1B/SELE/CCDC3/FOXO3/KLF2/PLVAP/AFF3/NFATC1/ZFP36L2/NR1D1/CCL2/LAPTM5/TNFRSF11B/ZFP36
C3,Up,GO_BP,GO:0080164,regulation of nitric oxide metabolic process,9/726,61/16355,0.0013933062506826693,0.016323572981813417,0.013294837173465029,9,TLR4/PTGIS/CLU/PKD2/PTX3/KLF2/RGN/DDAH1/KLF4
C3,Up,GO_BP,GO:0003158,endothelium development,15/726,140/16355,0.0014025920641568962,0.016389847415273277,0.013348814804624222,15,ZEB1/SLC40A1/BMP4/FZD4/APOLD1/PECAM1/ACVRL1/CLDN5/TIE1/PPP1R16B/GSTM3/SOX17/ROBO4/S1PR1/RHOB
C3,Up,GO_BP,GO:0030308,negative regulation of cell growth,17/726,169/16355,0.0014059405083769968,0.016389847415273277,0.013348814804624222,17,DAB2/SLIT3/ACVRL1/BCL2/MEG3/SEMA3G/SOX17/CCN3/MSX1/ENPP1/FRZB/GJA1/PRDM11/RERG/JADE1/TSPYL2/BCL6
C3,Up,GO_BP,GO:0001553,luteinization,4/726,12/16355,0.0014322854684904278,0.016552857605640566,0.013481579484327811,4,MMP2/PDGFRA/FZD4/A2M
C3,Up,GO_BP,GO:0061309,cardiac neural crest cell development involved in outflow tract morphogenesis,4/726,12/16355,0.0014322854684904278,0.016552857605640566,0.013481579484327811,4,BMP4/TWIST1/PITX2/BMP7
C3,Up,GO_BP,GO:0060993,kidney morphogenesis,12/726,99/16355,0.0014330825931273853,0.016552857605640566,0.013481579484327811,12,WNT2B/BMP4/DCHS1/GPC3/PKD2/LRRK2/BCL2/IRX3/FGF2/IRX1/BMP7/PBX1
C3,Up,GO_BP,GO:0008406,gonad development,21/726,230/16355,0.0014340172510633694,0.016552857605640566,0.013481579484327811,21,MMP2/ADAMTS1/PDGFRA/ZFPM2/WNT2B/SLIT3/NPR2/FZD4/A2M/GFRA1/AR/BCL2/PTX3/FOXO3/ARID5B/KIT/CITED2/INHBB/NUPR1/GJA1/ROBO2
C3,Up,GO_BP,GO:0035633,maintenance of blood-brain barrier,7/726,39/16355,0.0014654856494610501,0.016775592739168347,0.013662987521426126,7,JAM2/LAMA2/ZEB2/ANGPT1/PECAM1/CLDN5/GJA1
C3,Up,GO_BP,GO:0045429,positive regulation of nitric oxide biosynthetic process,7/726,39/16355,0.0014654856494610501,0.016775592739168347,0.013662987521426126,7,TLR4/CLU/PKD2/PTX3/KLF2/DDAH1/KLF4
C3,Up,GO_BP,GO:1904707,positive regulation of vascular associated smooth muscle cell proliferation,7/726,39/16355,0.0014654856494610501,0.016775592739168347,0.013662987521426126,7,MMP2/ADAMTS1/DDR2/IGFBP5/FGF2/GJA1/JUN
C3,Up,GO_BP,GO:0048511,rhythmic process,25/726,294/16355,0.0014675965550868862,0.016775592739168347,0.013662987521426126,25,MMP2/ADAMTS1/PDGFRA/SLIT3/HLF/RORB/NPR2/TWIST1/FZD4/COL6A1/A2M/PLN/SERPINF1/PTX3/FOXO3/C3orf70/PTN/PRKG1/NR1D1/NTRK2/EGR1/ROBO2/PTGDS/NFIL3/KLF9
C3,Up,GO_BP,GO:0055023,positive regulation of cardiac muscle tissue growth,6/726,29/16355,0.0014823720063201155,0.016821699723893482,0.013700539646513146,6,ZFPM2/MEF2C/FGFR1/FGF2/TGFBR3/WNT2
C3,Up,GO_BP,GO:0086010,membrane depolarization during action potential,6/726,29/16355,0.0014823720063201155,0.016821699723893482,0.013700539646513146,6,CACNA2D1/SLC8A1/ANK2/SCN4B/CACNA1C/KCNJ2
C3,Up,GO_BP,GO:0086019,cell-cell signaling involved in cardiac conduction,6/726,29/16355,0.0014823720063201155,0.016821699723893482,0.013700539646513146,6,GJC1/CACNA2D1/ANK2/SCN4B/CACNA1C/GJA1
C3,Up,GO_BP,GO:0001701,in utero embryonic development,31/726,394/16355,0.001508364361764023,0.01693606398662122,0.013793684343027971,31,COL3A1/PDGFRA/ZFPM2/ARNT2/TWIST1/RSPO3/GATA2/ANGPT1/PKD2/ACVRL1/AR/TBX3/SNAI1/MBNL1/SOX10/KLF2/TIE1/FGFR1/SOX17/CITED2/MSX1/LPAR6/FKBP10/CCN1/BMP7/GJA1/KLF4/WNT2/SOCS3/ADM/ZFAND5
C3,Up,GO_BP,GO:0003184,pulmonary valve morphogenesis,5/726,20/16355,0.0015104748425700918,0.01693606398662122,0.013793684343027971,5,ADAMTS5/BMP4/SMAD6/NFATC1/ROBO2
C3,Up,GO_BP,GO:0060216,definitive hemopoiesis,5/726,20/16355,0.0015104748425700918,0.01693606398662122,0.013793684343027971,5,MFAP5/GATA2/TEK/ZFP36L2/TGFBR3
C3,Up,GO_BP,GO:0071498,cellular response to fluid shear stress,5/726,20/16355,0.0015104748425700918,0.01693606398662122,0.013793684343027971,5,MMP2/MEF2C/PKD2/KLF2/KLF4
C3,Up,GO_BP,GO:2001044,regulation of integrin-mediated signaling pathway,5/726,20/16355,0.0015104748425700918,0.01693606398662122,0.013793684343027971,5,NID1/LAMA2/PRKD1/LIMS2/BST1
C3,Up,GO_BP,GO:0002042,cell migration involved in sprouting angiogenesis,9/726,62/16355,0.0015670189147037378,0.017528225860186094,0.014275974323178162,9,RHOJ/GATA2/MEOX2/JCAD/MMRN2/FGF2/TGFBR3/NR4A1/KLF4
C3,Up,GO_BP,GO:0048708,astrocyte differentiation,11/726,87/16355,0.0015831605519253617,0.017624853727358645,0.01435467350024617,11,PLPP3/ZEB2/TLR4/QKI/PLP1/ROR1/ID4/LAMC3/IL6ST/NR1D1/LRP1
C3,Up,GO_BP,GO:0055006,cardiac cell development,11/726,87/16355,0.0015831605519253617,0.017624853727358645,0.01435467350024617,11,COL14A1/PDGFRA/PDGFRB/SLC8A1/BMP4/SGCD/TBX3/PRKG1/MYH11/TGFBR3/SORBS2
C3,Up,GO_BP,GO:0030323,respiratory tube development,19/726,201/16355,0.0015880752799319134,0.01763777225796721,0.014365195079140242,19,COL3A1/PDGFRA/ZFPM2/WNT2B/FBN1/CCBE1/BMP4/IGFBP5/COL6A1/GPC3/ADAMTS2/CRISPLD2/CCN2/KLF2/FGFR1/FGF2/FGF18/WNT2/ERRFI1
C3,Up,GO_BP,GO:0019722,calcium-mediated signaling,21/726,232/16355,0.0015967603227515087,0.017692405651619312,0.014409691591861307,21,PRKD1/PDGFRA/NEGR1/PDGFRB/SLC8A1/RCAN2/PKD2/SGCD/ACKR4/AGTR1/PLN/ANK2/LRRK2/SELE/KCNJ8/CMKLR1/NFATC1/RGN/CACNA1C/NFATC4/BST1
C3,Up,GO_BP,GO:0048863,stem cell differentiation,22/726,248/16355,0.0016200604883723254,0.017908339233819258,0.014585560062497593,22,PDGFRA/MEF2C/BMP4/TWIST1/A2M/BCL2/TBX3/PITX2/SOX10/PTN/SEMA3G/FGFR1/SOX17/MEOX1/FGF2/KIT/CITED2/ZFP36L2/MSX1/FRZB/BMP7/ZFP36
C3,Up,GO_BP,GO:0043549,regulation of kinase activity,33/726,430/16355,0.0016281616472053576,0.017955641827630917,0.014624085958960899,33,LDB2/FERMT2/DDR2/TLR4/FBN1/DEPTOR/PDGFRB/SLC8A1/SH3BP5/FLT1/HERC5/NTRK3/DIRAS3/ANGPT1/HHEX/ADARB1/PDE5A/SYNPO2/LRRK2/TCIM/GHR/ADRA2A/FGFR1/FGF2/CCL19/CEMIP/RGCC/CCN1/FGF18/IRS2/DUSP1/ERRFI1/TSPYL2
C3,Up,GO_BP,GO:0035987,endodermal cell differentiation,8/726,51/16355,0.0017002210098089094,0.018633103054022562,0.015175848536078512,8,MMP2/COL4A2/COL6A1/ITGA7/ITGB2/COL5A1/SOX17/COL8A1
C3,Up,GO_BP,GO:0045599,negative regulation of fat cell differentiation,8/726,51/16355,0.0017002210098089094,0.018633103054022562,0.015175848536078512,8,FERMT2/ZFPM2/RUNX1T1/GATA2/TGFB1I1/ID4/ZFP36L2/ENPP1
C3,Up,GO_BP,GO:0030279,negative regulation of ossification,7/726,40/16355,0.0017094226088300816,0.018633103054022562,0.015175848536078512,7,MEF2C/SRGN/BCL2/SMAD6/ENPP1/RFLNB/LRP4
C3,Up,GO_BP,GO:0099622,cardiac muscle cell membrane repolarization,7/726,40/16355,0.0017094226088300816,0.018633103054022562,0.015175848536078512,7,CACNA2D1/KCNE4/ANK2/KCNJ8/SCN4B/KCNJ2/GJA1
C3,Up,GO_BP,GO:1904407,positive regulation of nitric oxide metabolic process,7/726,40/16355,0.0017094226088300816,0.018633103054022562,0.015175848536078512,7,TLR4/CLU/PKD2/PTX3/KLF2/DDAH1/KLF4
C3,Up,GO_BP,GO:0045859,regulation of protein kinase activity,31/726,398/16355,0.0017670853677652428,0.019176896112956195,0.015618744229480801,31,FERMT2/DDR2/TLR4/FBN1/DEPTOR/PDGFRB/SLC8A1/SH3BP5/FLT1/HERC5/NTRK3/DIRAS3/ANGPT1/HHEX/ADARB1/PDE5A/SYNPO2/LRRK2/TCIM/GHR/ADRA2A/FGFR1/FGF2/CCL19/CEMIP/RGCC/CCN1/FGF18/DUSP1/ERRFI1/TSPYL2
C3,Up,GO_BP,GO:0007498,mesoderm development,14/726,129/16355,0.001767474673671782,0.019176896112956195,0.015618744229480801,14,ZFPM2/BMP4/ITGA8/MEST/IRX3/EYA2/TBX3/SNAI1/TIE1/FGFR1/CITED2/BMP7/GJA1/KLF4
C3,Up,GO_BP,GO:0061036,positive regulation of cartilage development,6/726,30/16355,0.0017843621528884355,0.019271111251195103,0.015695478344221327,6,BMP4/ACVRL1/CCN1/FGF18/ZBTB16/MUSTN1
C3,Up,GO_BP,GO:0099625,ventricular cardiac muscle cell membrane repolarization,6/726,30/16355,0.0017843621528884355,0.019271111251195103,0.015695478344221327,6,CACNA2D1/KCNE4/ANK2/KCNJ8/SCN4B/GJA1
C3,Up,GO_BP,GO:0090101,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,16/726,158/16355,0.0017899951646963748,0.01928760844895314,0.015708914591191028,16,ENG/FBN1/ASPN/GREM2/CHRDL1/SMAD6/CHRD/MAGI2/CCN3/TGFBR3/EMILIN1/CRIM1/LRP1/BMPER/DKK3/BAMBI
C3,Up,GO_BP,GO:0032526,response to retinoic acid,12/726,102/16355,0.0018566261761476062,0.019959793536708133,0.01625637998385294,12,MMP2/COL1A1/RORB/FZD7/FZD4/SERPINF1/EPHA3/CYP26B1/TIE1/AQP1/KLF4/WNT2
C3,Up,GO_BP,GO:0045137,development of primary sexual characteristics,21/726,235/16355,0.0018702620615781514,0.020060482112543736,0.016338386430753617,21,MMP2/ADAMTS1/PDGFRA/ZFPM2/WNT2B/SLIT3/NPR2/FZD4/A2M/GFRA1/AR/BCL2/PTX3/FOXO3/ARID5B/KIT/CITED2/INHBB/NUPR1/GJA1/ROBO2
C3,Up,GO_BP,GO:0010566,regulation of ketone biosynthetic process,5/726,21/16355,0.0019108462919862894,0.02035636253911925,0.01657936811402354,5,DAB2/PRKG1/EGR1/DKK3/ADM
C3,Up,GO_BP,GO:0030449,regulation of complement activation,5/726,21/16355,0.0019108462919862894,0.02035636253911925,0.01657936811402354,5,SERPING1/CFH/SVEP1/A2M/MASP1
C3,Up,GO_BP,GO:2001026,regulation of endothelial cell chemotaxis,5/726,21/16355,0.0019108462919862894,0.02035636253911925,0.01657936811402354,5,PRKD1/SMOC2/FGFR1/FGF2/FGF18
C3,Up,GO_BP,GO:0043434,response to peptide hormone,33/726,435/16355,0.0019628275393308854,0.020760754411610637,0.01690872763016842,33,CTSK/CXCL12/COL3A1/PRKD1/MAP1B/DDR2/COL1A1/FBN1/IGFBP5/TNS2/NPR2/COL6A1/LEPROT/AGTR1/TEK/CDO1/PIK3R1/KCNJ8/RARRES2/GHR/KLF15/INHBB/ENPP1/TGFBR3/MGARP/NR4A1/BMP7/IRS2/EGR1/SOCS3/ADM/ERRFI1/SORBS1
C3,Up,GO_BP,GO:0071384,cellular response to corticosteroid stimulus,9/726,64/16355,0.0019664826975663544,0.020760754411610637,0.01690872763016842,9,AXIN2/SERPINF1/FOXO3/FAM107A/ZFP36L2/AQP1/SGK1/ZFP36/KLF9
C3,Up,GO_BP,GO:1905330,regulation of morphogenesis of an epithelium,9/726,64/16355,0.0019664826975663544,0.020760754411610637,0.01690872763016842,9,WNT2B/BMP4/MMRN2/FGFR1/FGF2/BMP7/GJA1/WNT2/SULF1
C3,Up,GO_BP,GO:2000630,positive regulation of miRNA metabolic process,9/726,64/16355,0.0019664826975663544,0.020760754411610637,0.01690872763016842,9,GATA2/AR/SMAD6/FOXO3/FGF2/KLF4/DNM3OS/EGR1/JUN
C3,Up,GO_BP,GO:0003183,mitral valve morphogenesis,4/726,13/16355,0.001996662044512549,0.020891577472427522,0.01701527729879995,4,DCHS1/TWIST1/AXIN2/SMAD6
C3,Up,GO_BP,GO:0032490,detection of molecule of bacterial origin,4/726,13/16355,0.001996662044512549,0.020891577472427522,0.01701527729879995,4,TLR4/LY96/C4B/NR4A1
C3,Up,GO_BP,GO:0061469,regulation of type B pancreatic cell proliferation,4/726,13/16355,0.001996662044512549,0.020891577472427522,0.01701527729879995,4,NR1D1/NR4A1/NUPR1/IRS2
C3,Up,GO_BP,GO:1905048,regulation of metallopeptidase activity,4/726,13/16355,0.001996662044512549,0.020891577472427522,0.01701527729879995,4,TIMP2/RECK/TIMP3/LRP1
C3,Up,GO_BP,GO:0007548,sex differentiation,24/726,285/16355,0.0020571957591444764,0.02145042167673323,0.01747043149266772,24,MMP2/ADAMTS1/PDGFRA/ZFPM2/WNT2B/SLIT3/NPR2/FZD4/A2M/GFRA1/AR/BCL2/PTX3/TBX3/FOXF2/FOXO3/ARID5B/KIT/CITED2/INHBB/NUPR1/PBX1/GJA1/ROBO2
C3,Up,GO_BP,GO:0045446,endothelial cell differentiation,13/726,117/16355,0.0020592039540669833,0.02145042167673323,0.01747043149266772,13,ZEB1/BMP4/FZD4/APOLD1/PECAM1/ACVRL1/CLDN5/TIE1/PPP1R16B/GSTM3/SOX17/ROBO4/S1PR1
C3,Up,GO_BP,GO:0051591,response to cAMP,11/726,90/16355,0.002086453172277117,0.02168618806052632,0.01766245291389688,11,COL1A1/IGFBP5/PKD2/TEK/CDO1/TYR/BCKDHB/INHBB/PENK/AQP1/FOSB
C3,Up,GO_BP,GO:0035886,vascular associated smooth muscle cell differentiation,6/726,31/16355,0.0021307675118249323,0.022097893533230755,0.01799776903795429,6,ENG/QKI/KIT/NFATC1/NFATC4/ADM
C3,Up,GO_BP,GO:0032760,positive regulation of tumor necrosis factor production,12/726,104/16355,0.002192280920136637,0.022685761592074714,0.01847656189356985,12,TLR4/IL33/LY96/TWIST1/CLU/LRRK2/PIK3R1/LPL/CCL19/NFATC4/FCGR2C/ZBTB20
C3,Up,GO_BP,GO:1903707,negative regulation of hemopoiesis,13/726,118/16355,0.0022226604914808252,0.022945725202164088,0.01868829089867278,13,TLR4/FBN1/BMP4/QKI/GATA2/PIK3R1/FGL2/HLX/TSC22D1/RUNX3/TNFRSF11B/MAFB/BCL6
C3,Up,GO_BP,GO:0071356,cellular response to tumor necrosis factor,19/726,207/16355,0.002227171283990384,0.022945725202164088,0.01868829089867278,19,POSTN/CTSK/GBP2/COL1A1/VCAM1/TNFRSF19/TRAF5/TNFRSF1B/CCDC3/FOXO3/KLF2/PLVAP/NFATC1/ZFP36L2/NR1D1/CCL2/LAPTM5/TNFRSF11B/ZFP36
C3,Up,GO_BP,GO:0014002,astrocyte development,7/726,42/16355,0.0022909629667469734,0.023433852509822932,0.019085849269164117,7,ZEB2/TLR4/PLP1/ROR1/LAMC3/NR1D1/LRP1
C3,Up,GO_BP,GO:0060412,ventricular septum morphogenesis,7/726,42/16355,0.0022909629667469734,0.023433852509822932,0.019085849269164117,7,ZFPM2/SLIT3/BMP4/TBX3/CITED2/TGFBR3/ROBO2
C3,Up,GO_BP,GO:0072078,nephron tubule morphogenesis,10/726,78/16355,0.0022945023743121645,0.023433852509822932,0.019085849269164117,10,WNT2B/BMP4/DCHS1/GPC3/PKD2/BCL2/IRX3/FGF2/IRX1/PBX1
C3,Up,GO_BP,GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,10/726,78/16355,0.0022945023743121645,0.023433852509822932,0.019085849269164117,10,KANK2/PKD2/BCL2/FAM107A/DACT1/WEE1/CCL2/KLF4/GPNMB/JADE1
C3,Up,GO_BP,GO:0061572,actin filament bundle organization,16/726,162/16355,0.002314127100635854,0.023583013272857358,0.019207334195253636,16,FERMT2/EPS8/ZEB2/DLC1/LIMCH1/SYNPO2/LPAR1/PIK3R1/CCN2/FAM107A/SYNPO/RGCC/RFLNB/S1PR1/MYOC/SORBS1
C3,Up,GO_BP,GO:0036303,lymph vessel morphogenesis,5/726,22/16355,0.0023835916597663787,0.024133865555134585,0.019655979317719573,5,CCBE1/SVEP1/ACVRL1/TIE1/FGF2
C3,Up,GO_BP,GO:0060713,labyrinthine layer morphogenesis,5/726,22/16355,0.0023835916597663787,0.024133865555134585,0.019655979317719573,5,RSPO3/CCN1/BMP7/SOCS3/ADM
C3,Up,GO_BP,GO:1901201,regulation of extracellular matrix assembly,5/726,22/16355,0.0023835916597663787,0.024133865555134585,0.019655979317719573,5,ANTXR1/TIE1/RGCC/TGFBR3/EMILIN1
C3,Up,GO_BP,GO:0060541,respiratory system development,20/726,224/16355,0.0023954933276171277,0.024202210006764015,0.019711642888258656,20,COL3A1/PDGFRA/ZFPM2/WNT2B/FBN1/CCBE1/BMP4/IGFBP5/COL6A1/GPC3/ADAMTS2/CRISPLD2/CCN2/KLF2/FGFR1/FGF2/MSX1/FGF18/WNT2/ERRFI1
C3,Up,GO_BP,GO:0002686,negative regulation of leukocyte migration,8/726,54/16355,0.0024723647167184943,0.02476581969966628,0.020170678364429866,8,CXCL12/CD200/IL33/APOD/CCN3/CCL2/EMILIN1/DUSP1
C3,Up,GO_BP,GO:0055021,regulation of cardiac muscle tissue growth,8/726,54/16355,0.0024723647167184943,0.02476581969966628,0.020170678364429866,8,COL14A1/ZFPM2/MEF2C/FGFR1/FGF2/CITED2/TGFBR3/WNT2
C3,Up,GO_BP,GO:0071385,cellular response to glucocorticoid stimulus,8/726,54/16355,0.0024723647167184943,0.02476581969966628,0.020170678364429866,8,AXIN2/SERPINF1/FOXO3/FAM107A/ZFP36L2/AQP1/ZFP36/KLF9
C3,Up,GO_BP,GO:0086065,cell communication involved in cardiac conduction,8/726,54/16355,0.0024723647167184943,0.02476581969966628,0.020170678364429866,8,GJC1/CACNA2D1/SLC8A1/ANK2/IRX3/SCN4B/CACNA1C/GJA1
C3,Up,GO_BP,GO:0045860,positive regulation of protein kinase activity,20/726,225/16355,0.0025230718367158975,0.02497923832685119,0.020344498514060647,20,FERMT2/DDR2/TLR4/FBN1/PDGFRB/FLT1/NTRK3/ANGPT1/PDE5A/LRRK2/TCIM/GHR/ADRA2A/FGFR1/FGF2/CCL19/CEMIP/RGCC/CCN1/FGF18
C3,Up,GO_BP,GO:0030511,positive regulation of transforming growth factor beta receptor signaling pathway,6/726,32/16355,0.002525572202054984,0.02497923832685119,0.020344498514060647,6,ZEB2/ITGA8/TGFB1I1/TSC22D1/CITED2/TGFBR3
C3,Up,GO_BP,GO:0030947,regulation of vascular endothelial growth factor receptor signaling pathway,6/726,32/16355,0.002525572202054984,0.02497923832685119,0.020344498514060647,6,FZD4/HHEX/MMRN2/TMEM204/FGF18/EMILIN1
C3,Up,GO_BP,GO:0048333,mesodermal cell differentiation,6/726,32/16355,0.002525572202054984,0.02497923832685119,0.020344498514060647,6,BMP4/ITGA8/EYA2/FGFR1/GJA1/KLF4
C3,Up,GO_BP,GO:0060795,cell fate commitment involved in formation of primary germ layer,6/726,32/16355,0.002525572202054984,0.02497923832685119,0.020344498514060647,6,BMP4/FZD7/EYA2/FGFR1/SOX17/KLF4
C3,Up,GO_BP,GO:1903846,positive regulation of cellular response to transforming growth factor beta stimulus,6/726,32/16355,0.002525572202054984,0.02497923832685119,0.020344498514060647,6,ZEB2/ITGA8/TGFB1I1/TSC22D1/CITED2/TGFBR3
C3,Up,GO_BP,GO:0042116,macrophage activation,12/726,106/16355,0.002575949470305187,0.02542397187288607,0.020706714561166198,12,TLR4/CD200/IL33/CLU/ADGRF5/LRRK2/CD93/KCNJ8/ITGAM/ITGB2/CALHM2/NR1D1
C3,Up,GO_BP,GO:0003174,mitral valve development,4/726,14/16355,0.0026979367203603857,0.026242042882511578,0.02137299766483601,4,DCHS1/TWIST1/AXIN2/SMAD6
C3,Up,GO_BP,GO:0009214,cyclic nucleotide catabolic process,4/726,14/16355,0.0026979367203603857,0.026242042882511578,0.02137299766483601,4,PDE5A/PDE1A/PDE7B/PDE8B
C3,Up,GO_BP,GO:0035358,regulation of peroxisome proliferator activated receptor signaling pathway,4/726,14/16355,0.0026979367203603857,0.026242042882511578,0.02137299766483601,4,TWIST1/LMO3/PTGIS/CITED2
C3,Up,GO_BP,GO:0045916,negative regulation of complement activation,4/726,14/16355,0.0026979367203603857,0.026242042882511578,0.02137299766483601,4,SERPING1/SVEP1/A2M/MASP1
C3,Up,GO_BP,GO:1901722,regulation of cell proliferation involved in kidney development,4/726,14/16355,0.0026979367203603857,0.026242042882511578,0.02137299766483601,4,PDGFD/BMP4/BMP7/EGR1
C3,Up,GO_BP,GO:1903589,positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,4/726,14/16355,0.0026979367203603857,0.026242042882511578,0.02137299766483601,4,GATA2/AGTR1/JCAD/PPP1R16B
