tf,target,Limbus,Cornea,Conjunctiva,Cultured,delta_max,rewired
DZIP1,MYH14,-0.4,-0.7142857142857143,0.5,-0.5,1.2142857142857144,TRUE
DZIP1,NPR2,1,0.8857142857142858,1,-1,2,TRUE
DZIP1,C1orf198,0.8,0.8285714285714285,0.5,-1,1.8285714285714285,TRUE
DZIP1,DYNC2H1,0.4,0.7142857142857143,-1,-1,1.7142857142857144,TRUE
DZIP1,FBXO17,0.8,-0.8285714285714285,1,0.5,1.8285714285714285,TRUE
DZIP1,STK26,-0.8,-0.31428571428571433,-1,0.5,1.5,TRUE
DZIP1,PLEKHO1,0.8,-0.9428571428571428,0.5,1,1.9428571428571428,TRUE
DZIP1,LIN7A,0.8,-0.4857142857142857,1,-0.5,1.5,TRUE
DZIP1,XM_005269212,0.8,-0.4857142857142857,1,-0.5,1.5,TRUE
DZIP1,RASAL1,-1,-0.31428571428571433,-1,0.5,1.5,TRUE
DZIP1,CMKLR1,1,-0.4857142857142857,0.5,1,1.4857142857142858,TRUE
DZIP1,VAMP5,1,-0.2571428571428572,0.5,-1,2,TRUE
DZIP1,PTBP3,-0.8,-0.42857142857142855,1,0.5,1.8,TRUE
DZIP1,LPIN2,1,-0.31428571428571433,-0.5,-0.5,1.5,TRUE
DZIP1,XM_005258178,1,-0.31428571428571433,-0.5,-0.5,1.5,TRUE
DZIP1,MAGED4,0.8,-0.08571428571428572,1,1,1.0857142857142856,TRUE
DZIP1,MAGED4B,0.8,-0.08571428571428572,1,1,1.0857142857142856,TRUE
DZIP1,RASSF8,0.8,-0.2571428571428572,0.5,1,1.2571428571428571,TRUE
DZIP1,CSGALNACT2,0.8,0.2571428571428572,1,1,0.7428571428571429,TRUE
DZIP1,XM_005271819,0.8,0.2571428571428572,1,1,0.7428571428571429,TRUE
DZIP1,XM_005271820,0.8,0.2571428571428572,1,1,0.7428571428571429,TRUE
DZIP1,XM_005271821,0.8,0.2571428571428572,1,1,0.7428571428571429,TRUE
DZIP1,DENND5A,0.8,0.14285714285714285,-0.5,-0.5,1.3,TRUE
DZIP1,TMOD3,-0.8,0.6571428571428571,1,-1,2,TRUE
DZIP1,ATP10A,0.4,-0.6,0.5,-0.5,1.1,TRUE
DZIP1,XM_006720619,0.4,-0.6,0.5,-0.5,1.1,TRUE
DZIP1,MRAS,0.8,0.8285714285714285,0.5,-0.5,1.3285714285714285,TRUE
DZIP1,ANKEF1,-0.8,0.028571428571428574,-0.5,-0.5,0.8285714285714286,TRUE
DZIP1,SERPINB8,-0.8,0.08571428571428572,-0.5,1,1.8,TRUE
DZIP1,PLEKHG6,-0.4,-0.2571428571428572,-0.5,-1,0.7428571428571429,TRUE
DZIP1,XM_005253704,-0.4,-0.2571428571428572,-0.5,-1,0.7428571428571429,TRUE
DZIP1,XM_005253705,-0.4,-0.2571428571428572,-0.5,-1,0.7428571428571429,TRUE
DZIP1,SNTB2,0.8,0.37142857142857144,-1,-0.5,1.8,TRUE
DZIP1,MYEF2,0.4,0.2571428571428572,0.5,-0.5,1,TRUE
DZIP1,PGGT1B,-0.8,0.7714285714285715,0.5,-0.5,1.5714285714285716,TRUE
DZIP1,NDFIP2,-0.8,0.6,-0.5,0.5,1.4,TRUE
DZIP1,CIBAR1,1,-0.31428571428571433,-1,-0.5,2,TRUE
DZIP1,CCDC74A,0.8,0.14285714285714285,-0.5,0.5,1.3,TRUE
DZIP1,CCDC74B,0.8,0.14285714285714285,-0.5,0.5,1.3,TRUE
DZIP1,FUT1,-0.4,0.14285714285714285,-1,1,2,TRUE
DZIP1,TCEAL1,1,0.028571428571428574,1,0.5,0.9714285714285714,TRUE
DZIP1,MAGEH1,0.8,0.19999999999999998,1,1,0.8,TRUE
DZIP1,MOK,1,0.2571428571428572,1,1,0.7428571428571429,TRUE
DZIP1,XM_006720225,1,0.2571428571428572,1,1,0.7428571428571429,TRUE
DZIP1,XR_429321,1,0.2571428571428572,1,1,0.7428571428571429,TRUE
DZIP1,RMND5A,-1,-0.08571428571428572,0.5,1,2,TRUE
DZIP1,SELENON,1,0.6571428571428571,-0.5,-1,2,TRUE
DZIP1,PAFAH2,-0.2,0.19999999999999998,-0.5,-1,1.2,TRUE
DZIP1,XM_006710669,-0.2,0.19999999999999998,-0.5,-1,1.2,TRUE
DZIP1,LRIF1,-0.8,0.4857142857142857,1,-0.5,1.8,TRUE
DZIP1,XM_006710763,-0.8,0.4857142857142857,1,-0.5,1.8,TRUE
DZIP1,GNAI1,-1,-0.14285714285714285,-1,0.5,1.5,TRUE
DZIP1,OSTF1,-0.8,-0.7714285714285715,0.5,-0.5,1.3,TRUE
DZIP1,SAT2,1,-0.14285714285714285,-1,-0.5,2,TRUE
DZIP1,XM_006721435,1,-0.14285714285714285,-1,-0.5,2,TRUE
DZIP1,PBDC1,-0.4,-0.08571428571428572,-0.5,0.5,1,TRUE
DZIP1,XM_005262274,-0.4,-0.08571428571428572,-0.5,0.5,1,TRUE
DZIP1,MAN2B2,1,0.42857142857142855,-1,1,2,TRUE
DZIP1,PRDX5,-0.8,0.08571428571428572,-0.5,-0.5,0.8857142857142858,TRUE
DZIP1,XM_005273882,-0.8,0.08571428571428572,-0.5,-0.5,0.8857142857142858,TRUE
DZIP1,DUSP23,-0.4,0.37142857142857144,-0.5,-0.5,0.8714285714285714,TRUE
DZIP1,XM_005245289,-0.4,0.37142857142857144,-0.5,-0.5,0.8714285714285714,TRUE
DZIP1,DERA,-1,0.14285714285714285,-0.5,-1,1.1428571428571428,TRUE
ZBED2,CTSV,0.8,-0.49280538030458115,0.5,0.5,1.2928053803045811,TRUE
ZBED2,XM_006716960,0.8,-0.49280538030458115,0.5,0.5,1.2928053803045811,TRUE
ZBED2,GJB2,1,-0.028571428571428574,1,0.5,1.0285714285714285,TRUE
ZBED2,XM_005266354,1,-0.028571428571428574,1,0.5,1.0285714285714285,TRUE
ZBED2,CLEC3B,-0.4,-0.8285714285714285,-1,-0.5,0.6,TRUE
ZBED2,XM_005265426,-0.4,-0.8285714285714285,-1,-0.5,0.6,TRUE
ZBED2,PLXDC1,-0.2,-0.7714285714285715,-0.5,-1,0.8,TRUE
ZBED2,XM_006721983,-0.2,-0.7714285714285715,-0.5,-1,0.8,TRUE
ZBED2,XM_006721984,-0.2,-0.7714285714285715,-0.5,-1,0.8,TRUE
ZBED2,TRMT9B,0.4,-0.7714285714285715,-0.5,-1,1.4,TRUE
ZBED2,XM_005273584,0.4,-0.7714285714285715,-0.5,-1,1.4,TRUE
ZBED2,XM_005273587,0.4,-0.7714285714285715,-0.5,-1,1.4,TRUE
ZBED2,XM_005273592,0.4,-0.7714285714285715,-0.5,-1,1.4,TRUE
ZBED2,PODXL,0.2,-0.8857142857142858,-1,-0.5,1.2,TRUE
ZBED2,CDH5,-0.4,-0.9428571428571428,-1,-0.5,0.6,TRUE
ZBED2,SMARCD3,-1,-0.9428571428571428,1,0.5,2,TRUE
ZBED2,PLA1A,0.2,-0.8285714285714285,-1,-0.5,1.2,TRUE
ZBED2,GUCY1A2,-0.4,-0.5428571428571428,-1,0.5,1.5,TRUE
ZBED2,LRP11,0.4,0.7714285714285715,1,-1,2,TRUE
ZBED2,XM_006715584,0.4,0.7714285714285715,1,-1,2,TRUE
ZBED2,ABCB5,0.8,-1,-1,-0.5,1.8,TRUE
ZBED2,RGS22,-0.2,-1,-0.5,-0.5,0.8,TRUE
ZBED2,NMNAT2,1,0.9428571428571428,0.5,-0.5,1.5,TRUE
ZBED2,C5AR1,-0.8,-0.8857142857142858,-0.5,0.5,1.3857142857142857,TRUE
ZBED2,AACS,0.6000000000000001,0.7142857142857143,0.5,-0.5,1.2142857142857144,TRUE
ZBED2,SRP68,0.4,1,1,-0.5,1.5,TRUE
ZBED2,SGSH,-0.8,-0.7142857142857143,-1,0.5,1.5,TRUE
ZBED2,XM_005257583,-0.8,-0.7142857142857143,-1,0.5,1.5,TRUE
MKX,CHI3L1,1,0.4857142857142857,-1,1,2,TRUE
MKX,MYH11,1,0.6,0.5,-0.5,1.5,TRUE
MKX,COMP,1,0.6571428571428571,-1,-0.5,2,TRUE
MKX,RBP4,0.2,0.8857142857142858,-0.5,0.5,1.3857142857142857,TRUE
MKX,DACT1,0.8,0.7714285714285715,1,-0.5,1.5,TRUE
MKX,XM_006720166,0.8,0.7714285714285715,1,-0.5,1.5,TRUE
MKX,XM_006720167,0.8,0.7714285714285715,1,-0.5,1.5,TRUE
MKX,TNN,1,0.7714285714285715,-0.5,1,1.5,TRUE
MKX,LRRC15,0.4,0.6571428571428571,-0.5,1,1.5,TRUE
MKX,KCNN2,0.2,0.6571428571428571,1,-1,2,TRUE
MKX,CHRM3,1,0.8285714285714285,1,-0.5,1.5,TRUE
MKX,SLC10A4,0.4,0.7142857142857143,-0.5,0.5,1.2142857142857144,TRUE
MKX,SCG2,1,-0.08571428571428572,0.5,-0.5,1.5,TRUE
MKX,PDE1C,0.8,0.6571428571428571,-1,-0.5,1.8,TRUE
MKX,XM_005249768,0.8,0.6571428571428571,-1,-0.5,1.8,TRUE
MKX,COL11A1,1,0.6571428571428571,-0.5,-1,2,TRUE
MKX,LMOD1,0.8,0.2571428571428572,-1,-0.5,1.8,TRUE
MKX,CPXM1,1,0.6,0.5,-0.5,1.5,TRUE
MKX,MYOCD,0.4,0.6,-1,0.5,1.6,TRUE
MKX,DDIT4L,0.2,-0.19999999999999998,0.5,0.5,0.7,TRUE
MKX,XM_005262721,0.2,-0.19999999999999998,0.5,0.5,0.7,TRUE
MKX,DOK6,1,0.028571428571428574,-0.5,0.5,1.5,TRUE
MKX,FCGBP,1,0.9428571428571428,-1,0.5,2,TRUE
MKX,TNMD,0.2,0.7714285714285715,-0.5,-0.5,1.2714285714285714,TRUE
MKX,XM_005262175,0.2,0.7714285714285715,-0.5,-0.5,1.2714285714285714,TRUE
MKX,KRT18,-1,-0.37142857142857144,-0.5,0.5,1.5,TRUE
MKX,PRRG3,0.8,0.7714285714285715,-1,0.5,1.8,TRUE
MKX,XM_005274747,0.8,0.7714285714285715,-1,0.5,1.8,TRUE
MKX,XM_006724845,0.8,0.7714285714285715,-1,0.5,1.8,TRUE
MKX,ESPL1,-1,-0.5428571428571428,1,-0.5,2,TRUE
MKX,KCND2,0.8,0.6571428571428571,-0.5,1,1.5,TRUE
MKX,XM_005250322,0.8,0.6571428571428571,-0.5,1,1.5,TRUE
SOX2,ITM2A,0.2,0.8857142857142858,0.5,1,0.8,TRUE
SOX2,CYP4X1,0.4,1,0.5,-0.5,1.5,TRUE
SOX2,PECAM1,0.8,0.6571428571428571,0.5,-0.5,1.3,TRUE
SOX2,XM_006721945,0.8,0.6571428571428571,0.5,-0.5,1.3,TRUE
SOX2,GPM6B,-0.4,0.7714285714285715,0.5,1,1.4,TRUE
SOX2,XM_005274490,-0.4,0.7714285714285715,0.5,1,1.4,TRUE
SOX2,FGFBP2,0.2,0.8857142857142858,1,0.5,0.8,TRUE
SOX2,ACKR1,-0.2,0.6571428571428571,0.5,-1,1.657142857142857,TRUE
SOX2,FAM241A,-0.4,0.8285714285714285,-0.5,-1,1.8285714285714285,TRUE
SOX2,SCN7A,0.2,0.7714285714285715,1,-0.5,1.5,TRUE
SOX2,ST6GAL2,-0.2,0.8857142857142858,0.5,1,1.2,TRUE
SOX2,NPTX2,0,0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
SOX2,C7,-0.2,0.7714285714285715,1,-0.5,1.5,TRUE
SOX2,TYR,0.8,0.9428571428571428,0.5,-1,1.9428571428571428,TRUE
SOX2,CNTNAP2,0.4,-0.9428571428571428,-0.5,-0.5,1.342857142857143,TRUE
SOX2,APOLD1,0.2,0.7142857142857143,0.5,1,0.8,TRUE
SOX2,PCSK2,0.8,0.8285714285714285,0.5,-1,1.8285714285714285,TRUE
SOX2,FAM162B,0.4,0.7714285714285715,1,-0.5,1.5,TRUE
SOX2,GPR39,0.2,-1,-1,-0.5,1.2,TRUE
SOX2,CCM2L,1,0.7714285714285715,0.5,-1,2,TRUE
SOX2,XM_006723706,1,0.7714285714285715,0.5,-1,2,TRUE
SOX2,AGTR1,0.4,0.7142857142857143,1,0.5,0.6,TRUE
SOX2,PREX2,0,0.8285714285714285,-0.5,-0.5,1.3285714285714285,TRUE
SOX2,MMRN2,-0.4,0.8285714285714285,1,1,1.4,TRUE
SOX2,XM_006717970,-0.4,0.8285714285714285,1,1,1.4,TRUE
SOX2,NOSTRIN,-0.8,0.8857142857142858,0.5,1,1.8,TRUE
SOX2,XR_427064,-0.8,0.8857142857142858,0.5,1,1.8,TRUE
SOX2,L1CAM,0.4,0.5428571428571428,1,0.5,0.6,TRUE
SOX2,SLC6A8,0.4,0.9428571428571428,1,-0.5,1.5,TRUE
SOX2,MCF2L,0.2,0.8285714285714285,0.5,-1,1.8285714285714285,TRUE
SOX2,XM_005268307,0.2,0.8285714285714285,0.5,-1,1.8285714285714285,TRUE
SOX2,XM_005268309,0.2,0.8285714285714285,0.5,-1,1.8285714285714285,TRUE
SOX2,XM_005268313,0.2,0.8285714285714285,0.5,-1,1.8285714285714285,TRUE
SOX2,XM_006719968,0.2,0.8285714285714285,0.5,-1,1.8285714285714285,TRUE
SOX2,TPPP,0.8,0.7714285714285715,0.5,-1,1.8,TRUE
SOX2,XM_005248237,0.8,0.7714285714285715,0.5,-1,1.8,TRUE
SOX2,COX11,0.4,-0.8857142857142858,-1,-0.5,1.4,TRUE
SOX2,PPFIA1,-0.6000000000000001,-0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
SOX2,SERP2,0,0.8285714285714285,1,0.5,1,TRUE
SOX2,SNX1,0.4,0.6,0.5,-0.5,1.1,TRUE
SOX2,XM_005254611,0.4,0.6,0.5,-0.5,1.1,TRUE
SOX2,STARD8,0.2,0.8285714285714285,0.5,1,0.8,TRUE
SOX2,FAM174B,-0.4,0.7142857142857143,1,0.5,1.4,TRUE
SOX2,NM_033517,0,0.7714285714285715,1,-0.5,1.5,TRUE
SOX2,DISC1,0.2,0.7142857142857143,1,1,0.8,TRUE
SOX2,TSNAX-DISC1,0.2,0.7142857142857143,1,1,0.8,TRUE
SOX2,DCLRE1A,-0.2,-0.8857142857142858,-0.5,-0.5,0.6857142857142857,TRUE
SOX2,HSD11B1L,-0.2,-0.7714285714285715,-1,1,2,TRUE
SOX2,LINC00526,-0.2,-0.9428571428571428,-1,0.5,1.5,TRUE
ALX1,CTSV,0.2,0.2608969660436018,-0.5,-0.5,0.7608969660436018,TRUE
ALX1,XM_006716960,0.2,0.2608969660436018,-0.5,-0.5,0.7608969660436018,TRUE
ALX1,GJB2,0.4,-0.8285714285714285,-1,-0.5,1.4,TRUE
ALX1,XM_005266354,0.4,-0.8285714285714285,-1,-0.5,1.4,TRUE
ALX1,IGSF10,-0.2,-0.5428571428571428,1,-1,2,TRUE
ALX1,XM_006713596,-0.2,-0.5428571428571428,1,-1,2,TRUE
ALX1,XM_006713597,-0.2,-0.5428571428571428,1,-1,2,TRUE
ALX1,COL17A1,1,-0.42857142857142855,-1,-0.5,2,TRUE
ALX1,GREM1,-0.2,0.7714285714285715,1,1,1.2,TRUE
ALX1,PPP2R2C,0.8,0.028571428571428574,-1,1,2,TRUE
ALX1,XM_005247979,0.8,0.028571428571428574,-1,1,2,TRUE
ALX1,SGCG,0,0.7714285714285715,1,-0.5,1.5,TRUE
ALX1,XM_006719861,0,0.7714285714285715,1,-0.5,1.5,TRUE
BNC1,CTSV,0.4,-0.4058397249567139,0.5,1,1.4058397249567138,TRUE
BNC1,XM_006716960,0.4,-0.4058397249567139,0.5,1,1.4058397249567138,TRUE
BNC1,PTGIS,-1,0.028571428571428574,0.5,-1,1.5,TRUE
BNC1,NID2,-0.4,-0.2571428571428572,-1,-0.5,0.7428571428571429,TRUE
BNC1,ISLR,-0.4,-0.08571428571428572,-1,0.5,1.5,TRUE
BNC1,COL17A1,0.8,-0.028571428571428574,1,1,1.0285714285714285,TRUE
BNC1,CLCA2,1,0.2571428571428572,-0.5,1,1.5,TRUE
BNC1,PPP2R2C,1,-0.42857142857142855,1,-0.5,1.5,TRUE
BNC1,XM_005247979,1,-0.42857142857142855,1,-0.5,1.5,TRUE
BNC1,TRAF5,-1,-0.37142857142857144,-0.5,-0.5,0.6285714285714286,TRUE
BNC1,PPP1R14C,0.4,-0.37142857142857144,1,1,1.3714285714285714,TRUE
BNC1,XM_005267152,0.4,-0.37142857142857144,1,1,1.3714285714285714,TRUE
BNC1,GJB5,1,-0.19999999999999998,-1,0.5,2,TRUE
BNC1,IFFO1,-1,-0.028571428571428574,-0.5,0.5,1.5,TRUE
BNC1,XM_006718979,-1,-0.028571428571428574,-0.5,0.5,1.5,TRUE
BNC1,SGCG,-0.4,-0.37142857142857144,-1,1,2,TRUE
BNC1,XM_006719861,-0.4,-0.37142857142857144,-1,1,2,TRUE
ZEB1,TAGLN,0.8,0.8285714285714285,-0.5,1,1.5,TRUE
ZEB1,PAPSS2,0.8,0.6,0.5,-0.5,1.3,TRUE
ZEB1,PDGFRA,0.8,0.2571428571428572,1,0.5,0.7428571428571429,TRUE
ZEB1,F2RL2,0.4,0.2571428571428572,-0.5,0.5,1,TRUE
ZEB1,SVEP1,0.8,-0.08571428571428572,1,1,1.0857142857142856,TRUE
ZEB1,PTX3,0.8,0.028571428571428574,0.5,0.5,0.7714285714285715,TRUE
ZEB1,PRELP,0.8,0.31428571428571433,0.5,-0.5,1.3,TRUE
ZEB1,MAP1B,0.8,0.6,-1,0.5,1.8,TRUE
ZEB1,WIPF1,1,0.31428571428571433,0.5,-0.5,1.5,TRUE
ZEB1,FBLN1,0.2,-0.5428571428571428,-0.5,-1,1.2,TRUE
ZEB1,CD302,0.8,0.6,1,-0.5,1.5,TRUE
ZEB1,KCNE4,1,0.8285714285714285,-0.5,1,1.5,TRUE
ZEB1,DDR2,0.8,0.08571428571428572,0.5,0.5,0.7142857142857143,TRUE
ZEB1,XM_006711345,0.8,0.08571428571428572,0.5,0.5,0.7142857142857143,TRUE
ZEB1,LTBP2,0.8,-0.7142857142857143,0.5,-1,1.8,TRUE
ZEB1,SERPING1,1,0.19999999999999998,1,-1,2,TRUE
ZEB1,NNMT,1,0.42857142857142855,-1,1,2,TRUE
ZEB1,PRKD1,0.4,-0.14285714285714285,-0.5,0.5,1,TRUE
ZEB1,FBLN5,1,-0.028571428571428574,-0.5,1,1.5,TRUE
ZEB1,XM_005267267,1,-0.028571428571428574,-0.5,1,1.5,TRUE
ZEB1,MFAP4,0.2,0.08571428571428572,-1,1,2,TRUE
ZEB1,NEXN,0.8,-0.42857142857142855,-0.5,0.5,1.3,TRUE
ZEB1,JCAD,1,0.028571428571428574,0.5,1,0.9714285714285714,TRUE
ZEB1,ACTA2,1,-0.19999999999999998,0.5,-1,2,TRUE
ZEB1,PTPRG,0.4,0.7142857142857143,-1,-0.5,1.7142857142857144,TRUE
ZEB1,IGFBP4,1,0.7714285714285715,-1,1,2,TRUE
ZEB1,PLCL2,0.4,0.14285714285714285,0.5,-0.5,1,TRUE
ZEB1,MYL9,0.8,-0.2571428571428572,-0.5,0.5,1.3,TRUE
ZEB1,ADAMTSL1,0.2,0.08571428571428572,-0.5,0.5,1,TRUE
ZEB1,ATP8B2,0.4,-0.08571428571428572,-1,-1,1.4,TRUE
ZEB1,COL6A1,0.2,0.2571428571428572,-0.5,1,1.5,TRUE
ZEB1,XM_006723964,0.2,0.2571428571428572,-0.5,1,1.5,TRUE
ZEB1,ITGA8,0.8,-0.14285714285714285,1,0.5,1.1428571428571428,TRUE
ZEB1,CACNA2D1,0.8,0.19999999999999998,0.5,-0.5,1.3,TRUE
ZEB1,VCAM1,0.8,0.5428571428571428,-1,-0.5,1.8,TRUE
ZEB1,FZD7,1,0.42857142857142855,-0.5,0.5,1.5,TRUE
ZEB1,SAMD4A,1,0.8285714285714285,-0.5,0.5,1.5,TRUE
ZEB1,DSEL,1,-0.19999999999999998,-0.5,0.5,1.5,TRUE
ZEB1,ANPEP,0.8,0.14285714285714285,-0.5,1,1.5,TRUE
ZEB1,KANK2,0.8,-0.08571428571428572,1,0.5,1.0857142857142856,TRUE
ZEB1,TIMP3,0.4,0.6,-1,-0.5,1.6,TRUE
ZEB1,MARVELD2,-0.4,-0.4857142857142857,0.5,0.5,0.9857142857142858,TRUE
ZEB1,XM_005276758,-0.4,-0.4857142857142857,0.5,0.5,0.9857142857142858,TRUE
ZEB1,CDS1,-1,0.14285714285714285,-0.5,1,2,TRUE
ZEB1,PLXND1,0.4,0.37142857142857144,-0.5,1,1.5,TRUE
ZEB1,FKBP7,0.4,0.42857142857142855,-1,0.5,1.5,TRUE
ZEB1,XM_005246638,0.4,0.42857142857142855,-1,0.5,1.5,TRUE
ZEB1,XR_241312,0.4,0.42857142857142855,-1,0.5,1.5,TRUE
ZEB1,HACD1,0.8,0.2571428571428572,-1,-0.5,1.8,TRUE
ZEB1,XR_428651,0.8,0.2571428571428572,-1,-0.5,1.8,TRUE
ZEB1,BMP4,1,-0.08571428571428572,1,1,1.0857142857142856,TRUE
ZEB1,XM_005268015,1,-0.08571428571428572,1,1,1.0857142857142856,TRUE
ZEB1,IRAG1,0.8,-0.08571428571428572,1,0.5,1.0857142857142856,TRUE
ZEB1,LIX1L,1,0.08571428571428572,0.5,-1,2,TRUE
ZEB1,TTC28,0.2,0.9428571428571428,0.5,1,0.8,TRUE
ZEB1,COL6A2,0.2,0.2571428571428572,-1,1,2,TRUE
ZEB1,MREG,-1,-0.31428571428571433,-0.5,-0.5,0.6857142857142857,TRUE
ZEB1,PEAK1,0.8,-0.5428571428571428,-1,1,2,TRUE
ZEB1,CALHM5,0.4,0.14285714285714285,-0.5,0.5,1,TRUE
ZEB1,C1orf198,1,-0.19999999999999998,1,0.5,1.2,TRUE
ZEB1,LIN7A,1,-0.08571428571428572,0.5,1,1.0857142857142856,TRUE
ZEB1,XM_005269212,1,-0.08571428571428572,0.5,1,1.0857142857142856,TRUE
ZEB1,NES,0.8,0.7714285714285715,-1,-0.5,1.8,TRUE
ZEB1,WNT2B,0.8,-0.31428571428571433,0.5,1,1.3142857142857143,TRUE
ZEB1,SLC12A6,-0.8,-0.7142857142857143,1,1,1.8,TRUE
ZEB1,GGT5,0.2,0.08571428571428572,-0.5,0.5,1,TRUE
ZEB1,DENND5A,0.4,-0.42857142857142855,-1,-0.5,1.4,TRUE
ZEB1,EFHD2,-0.4,0.6,0.5,-0.5,1.1,TRUE
ZEB1,CFHR2,0.4,0.2571428571428572,0.5,-0.5,1,TRUE
ZEB1,XM_006711285,0.4,0.2571428571428572,0.5,-0.5,1,TRUE
ZEB1,SERPINB8,-0.4,0.5428571428571428,-1,-0.5,1.5428571428571427,TRUE
ZEB1,ATL2,-0.4,0.2571428571428572,0.5,-0.5,1,TRUE
ZEB1,NR_024191,-0.4,0.2571428571428572,0.5,-0.5,1,TRUE
ZEB1,XM_006712070,-0.4,0.2571428571428572,0.5,-0.5,1,TRUE
ZEB1,XM_006712072,-0.4,0.2571428571428572,0.5,-0.5,1,TRUE
ZEB1,TMEM102,-0.8,-0.31428571428571433,1,-1,2,TRUE
ZEB1,CSF1,1,0.4857142857142857,-0.5,0.5,1.5,TRUE
ZEB1,ARRDC1,-0.8,-0.42857142857142855,-0.5,1,1.8,TRUE
ZEB1,GIPC1,-0.4,-0.7142857142857143,1,0.5,1.7142857142857144,TRUE
ZEB1,NDFIP2,-1,0.31428571428571433,0.5,0.5,1.5,TRUE
ZEB1,TCEAL1,0.8,-0.42857142857142855,0.5,0.5,1.2285714285714286,TRUE
ZEB1,MTMR1,-0.4,0.08571428571428572,0.5,-0.5,1,TRUE
ZEB1,XR_247319,-0.4,0.08571428571428572,0.5,-0.5,1,TRUE
ZEB1,XR_430557,-0.4,0.08571428571428572,0.5,-0.5,1,TRUE
ZEB1,FAM216A,1,-0.31428571428571433,0.5,0.5,1.3142857142857143,TRUE
ZEB1,PPM1M,0.8,0.028571428571428574,-0.5,1,1.5,TRUE
ZNF675,TAGLN,-0.4,0.08571428571428572,-0.5,1,1.5,TRUE
ZNF675,MAP1B,-1,-0.8285714285714285,-1,0.5,1.5,TRUE
ZNF675,FERMT2,-0.8,-0.7142857142857143,-1,1,2,TRUE
ZNF675,TIMP2,-0.4,-0.5428571428571428,0.5,0.5,1.0428571428571427,TRUE
ZNF675,SERPING1,-0.8,-0.8285714285714285,1,-1,2,TRUE
ZNF675,SACS,-0.8,-0.42857142857142855,-0.5,0.5,1.3,TRUE
ZNF675,C4orf19,0.8,0.37142857142857144,1,-1,2,TRUE
ZNF675,ADAMTSL1,-0.4,-0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
ZNF675,ANKRD29,-0.4,-0.8285714285714285,-0.5,-1,0.6,TRUE
ZNF675,HYCC1,-1,-0.6571428571428571,0.5,-0.5,1.5,TRUE
ZNF675,KIF21A,0.8,0.6,-0.5,-1,1.8,TRUE
ZNF675,XR_429108,0.8,0.6,-0.5,-1,1.8,TRUE
ZNF675,KIRREL1,-1,-0.14285714285714285,-1,-0.5,0.8571428571428572,TRUE
ZNF675,XM_006711430,-1,-0.14285714285714285,-1,-0.5,0.8571428571428572,TRUE
ZNF675,JAM3,-0.4,-0.6,0.5,-0.5,1.1,TRUE
ZNF675,HACD1,-1,0.14285714285714285,-1,-0.5,1.1428571428571428,TRUE
ZNF675,XR_428651,-1,0.14285714285714285,-1,-0.5,1.1428571428571428,TRUE
ZNF675,ADCY3,-1,0.19999999999999998,-1,0.5,1.5,TRUE
ZNF675,SLC9B2,-0.4,-0.7714285714285715,-1,0.5,1.5,TRUE
ZNF675,TMEM144,0.4,0.42857142857142855,1,0.5,0.6,TRUE
ZNF675,XM_005263112,0.4,0.42857142857142855,1,0.5,0.6,TRUE
ZNF675,SH3PXD2B,-0.4,-0.6571428571428571,-1,-0.5,0.6,TRUE
ZNF675,CNN3,-0.8,-0.9428571428571428,0.5,0.5,1.4428571428571428,TRUE
ZNF675,SHMT1,0.2,0.8857142857142858,1,-0.5,1.5,TRUE
ZNF675,CYTH3,-1,0.028571428571428574,1,-0.5,2,TRUE
ZNF675,DENND2D,0.4,0.42857142857142855,-0.5,0.5,1,TRUE
ZNF675,XM_006710922,0.4,0.42857142857142855,-0.5,0.5,1,TRUE
ZNF675,XM_006710923,0.4,0.42857142857142855,-0.5,0.5,1,TRUE
ZNF675,ESRP2,0.8,0.7142857142857143,-1,-0.5,1.8,TRUE
ZNF675,XM_006721274,0.8,0.7142857142857143,-1,-0.5,1.8,TRUE
ZNF675,ZNF106,-0.8,-0.8857142857142858,-0.5,0.5,1.3857142857142857,TRUE
ZNF675,ABL1,-0.4,-0.7714285714285715,-1,-1,0.6,TRUE
ZNF675,ARRDC1,0.4,0.7714285714285715,-0.5,1,1.5,TRUE
ZNF675,SCARB1,-0.8,-0.028571428571428574,-0.5,-0.5,0.7714285714285715,TRUE
ZNF675,SELENON,-0.4,-0.6,-1,0.5,1.5,TRUE
ZNF675,TBC1D2B,-0.2,-0.6571428571428571,-0.5,-1,0.8,TRUE
ZNF675,NHSL1,0.4,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
FOXF2,PLP1,0.4,0.9428571428571428,1,-0.5,1.5,TRUE
FOXF2,GEM,0.8,0.7142857142857143,0.5,-1,1.8,TRUE
FOXF2,GPX3,1,0.8857142857142858,-0.5,1,1.5,TRUE
FOXF2,MYLK,0.8,0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
FOXF2,OGN,0.8,0.6571428571428571,0.5,-1,1.8,TRUE
FOXF2,PRELP,1,0.6,-1,-0.5,2,TRUE
FOXF2,FBLN1,0.4,0.8285714285714285,-0.5,-1,1.8285714285714285,TRUE
